x,y_true,y_noisy
-2.0,0.0,0.0
-1.995995995995996,0.3024004029798153,0.3024004029798153
-1.991991991991992,0.601008626185223,0.601008626185223
-1.987987987987988,0.8958480438948904,0.8958480438948904
-1.983983983983984,1.1869419504422876,1.1869419504422876
-1.97997997997998,1.4743135603389703,1.4743135603389703
-1.975975975975976,1.757986008398321,1.757986008398321
-1.971971971971972,2.037982349858833,2.037982349858833
-1.967967967967968,2.3143255605076654,2.3143255605076654
-1.9639639639639639,2.587038536804277,2.587038536804277
-1.95995995995996,2.8561440960036535,2.8561440960036535
-1.955955955955956,3.121664976280103,3.121664976280103
-1.951951951951952,3.3836238368505143,3.3836238368505143
-1.947947947947948,3.6420432580979956,3.6420432580979956
-1.9439439439439439,3.8969457416952746,3.8969457416952746
-1.93993993993994,4.148353710728294,4.148353710728294
-1.935935935935936,4.396289509819617,4.396289509819617
-1.931931931931932,4.64077540525199,4.64077540525199
-1.927927927927928,4.881833585091801,4.881833585091801
-1.9239239239239239,5.119486159312572,5.119486159312572
-1.91991991991992,5.353755159918457,5.353755159918457
-1.915915915915916,5.5846625410678215,5.5846625410678215
-1.911911911911912,5.812230179196586,5.812230179196586
-1.907907907907908,6.036479873141854,6.036479873141854
-1.9039039039039038,6.25743334426533,6.25743334426533
-1.8998998998999,6.475112236576869,6.475112236576869
-1.8958958958958958,6.689538116857925,6.689538116857925
-1.8918918918918919,6.900732474785084,6.900732474785084
-1.887887887887888,7.108716723053529,7.108716723053529
-1.8838838838838838,7.313512197500579,7.313512197500579
-1.87987987987988,7.515140157229126,7.515140157229126
-1.8758758758758758,7.713621784731217,7.713621784731217
-1.8718718718718719,7.908978186011435,7.908978186011435
-1.867867867867868,8.101230390710509,8.101230390710509
-1.8638638638638638,8.290399352228746,8.290399352228746
-1.85985985985986,8.476505947849489,8.476505947849489
-1.8558558558558558,8.659570978862767,8.659570978862767
-1.8518518518518519,8.83961517068862,8.83961517068862
-1.8478478478478477,9.016659173000658,9.016659173000658
-1.8438438438438438,9.190723559849587,9.190723559849587
-1.83983983983984,9.361828829786681,9.361828829786681
-1.8358358358358358,9.529995405987293,9.529995405987293
-1.8318318318318318,9.695243636374318,9.695243636374318
-1.8278278278278277,9.857593793741689,9.857593793741689
-1.8238238238238238,10.017066075877942,10.017066075877942
-1.8198198198198199,10.173680605689619,10.173680605689619
-1.8158158158158157,10.327457431324852,10.327457431324852
-1.8118118118118118,10.478416526296758,10.478416526296758
-1.8078078078078077,10.626577789607044,10.626577789607044
-1.8038038038038038,10.771961045869453,10.771961045869453
-1.7997997997997999,10.914586045433204,10.914586045433204
-1.7957957957957957,11.054472464506617,11.054472464506617
-1.7917917917917918,11.191639905280471,11.191639905280471
-1.7877877877877877,11.326107896051617,11.326107896051617
-1.7837837837837838,11.457895891346382,11.457895891346382
-1.7797797797797799,11.587023272044128,11.587023272044128
-1.7757757757757757,11.713509345500729,11.713509345500729
-1.7717717717717718,11.837373345672056,11.837373345672056
-1.7677677677677677,11.958634433237478,11.958634433237478
-1.7637637637637638,12.077311695723367,12.077311695723367
-1.7597597597597598,12.193424147626587,12.193424147626587
-1.7557557557557557,12.306990730537994,12.306990730537994
-1.7517517517517518,12.418030313265934,12.418030313265934
-1.7477477477477477,12.526561691959731,12.526561691959731
-1.7437437437437437,12.632603590233181,12.632603590233181
-1.7397397397397398,12.736174659288078,12.736174659288078
-1.7357357357357357,12.837293478037672,12.837293478037672
-1.7317317317317318,12.935978553230168,12.935978553230168
-1.7277277277277276,13.032248319572258,13.032248319572258
-1.7237237237237237,13.126121139852579,13.126121139852579
-1.7197197197197198,13.217615305065234,13.217615305065234
-1.7157157157157157,13.306749034533276,13.306749034533276
-1.7117117117117118,13.393540476032204,13.393540476032204
-1.7077077077077076,13.478007705913456,13.478007705913456
-1.7037037037037037,13.560168729227946,13.560168729227946
-1.6996996996996998,13.64004147984948,13.64004147984948
-1.6956956956956957,13.717643820598312,13.717643820598312
-1.6916916916916918,13.792993543364638,13.792993543364638
-1.6876876876876876,13.866108369232098,13.866108369232098
-1.6836836836836837,13.937005948601197,13.937005948601197
-1.6796796796796798,14.005703861312888,14.005703861312888
-1.6756756756756757,14.072219616772085,14.072219616772085
-1.6716716716716717,14.136570654071043,14.136570654071043
-1.6676676676676676,14.198774342112962,14.198774342112962
-1.6636636636636637,14.258847979735442,14.258847979735442
-1.6596596596596598,14.316808795833964,14.316808795833964
-1.6556556556556556,14.372673949485439,14.372673949485439
-1.6516516516516517,14.426460530071655,14.426460530071655
-1.6476476476476476,14.478185557402778,14.478185557402778
-1.6436436436436437,14.527865981840861,14.527865981840861
-1.6396396396396398,14.575518684423358,14.575518684423358
-1.6356356356356356,14.62116047698657,14.62116047698657
-1.6316316316316315,14.664808102289228,14.664808102289228
-1.6276276276276276,14.706478234135854,14.706478234135854
-1.6236236236236237,14.746187477500406,14.746187477500406
-1.6196196196196198,14.783952368649658,14.783952368649658
-1.6156156156156156,14.819789375266769,14.819789375266769
-1.6116116116116115,14.85371489657475,14.85371489657475
-1.6076076076076076,14.885745263459953,14.885745263459953
-1.6036036036036037,14.915896738595592,14.915896738595592
-1.5995995995995997,14.944185516565213,14.944185516565213
-1.5955955955955956,14.97062772398619,14.97062772398619
-1.5915915915915915,14.995239419633272,14.995239419633272
-1.5875875875875876,15.018036594562002,15.018036594562002
-1.5835835835835836,15.039035172232296,15.039035172232296
-1.5795795795795795,15.058251008631828,15.058251008631828
-1.5755755755755756,15.075699892399658,15.075699892399658
-1.5715715715715715,15.09139754494963,15.09139754494963
-1.5675675675675675,15.105359620593909,15.105359620593909
-1.5635635635635636,15.11760170666647,15.11760170666647
-1.5595595595595595,15.128139323646607,15.128139323646607
-1.5555555555555556,15.13698792528239,15.13698792528239
-1.5515515515515514,15.144162898714221,15.144162898714221
-1.5475475475475475,15.149679564598262,15.149679564598262
-1.5435435435435436,15.153553177230002,15.153553177230002
-1.5395395395395395,15.155798924667685,15.155798924667685
-1.5355355355355356,15.156431928855845,15.156431928855845
-1.5315315315315314,15.155467245748824,15.155467245748824
-1.5275275275275275,15.152919865434232,15.152919865434232
-1.5235235235235236,15.1488047122564,15.1488047122564
-1.5195195195195195,15.143136644939997,15.143136644939997
-1.5155155155155156,15.135930456713417,15.135930456713417
-1.5115115115115114,15.127200875432344,15.127200875432344
-1.5075075075075075,15.116962563703186,15.116962563703186
-1.5035035035035036,15.105230119006634,15.105230119006634
-1.4994994994994995,15.092018073821105,15.092018073821105
-1.4954954954954955,15.077340895746275,15.077340895746275
-1.4914914914914914,15.061212987626568,15.061212987626568
-1.4874874874874875,15.043648687674636,15.043648687674636
-1.4834834834834836,15.024662269594877,15.024662269594877
-1.4794794794794794,15.004267942706903,15.004267942706903
-1.4754754754754755,14.98247985206907,14.98247985206907
-1.4714714714714714,14.959312078601954,14.959312078601954
-1.4674674674674675,14.93477863921185,14.93477863921185
-1.4634634634634636,14.908893486914266,14.908893486914266
-1.4594594594594594,14.881670510957427,14.881670510957427
-1.4554554554554555,14.853123536945763,14.853123536945763
-1.4514514514514514,14.823266326963427,14.823266326963427
-1.4474474474474475,14.79211257969773,14.79211257969773
-1.4434434434434436,14.759675930562722,14.759675930562722
-1.4394394394394394,14.725969951822641,14.725969951822641
-1.4354354354354353,14.69100815271539,14.69100815271539
-1.4314314314314314,14.654803979576094,14.654803979576094
-1.4274274274274275,14.617370815960538,14.617370815960538
-1.4234234234234235,14.578721982768677,14.578721982768677
-1.4194194194194194,14.538870738368164,14.538870738368164
-1.4154154154154153,14.497830278717807,14.497830278717807
-1.4114114114114114,14.455613737491106,14.455613737491106
-1.4074074074074074,14.412234186199687,14.412234186199687
-1.4034034034034035,14.367704634316866,14.367704634316866
-1.3993993993993994,14.3220380294011,14.3220380294011
-1.3953953953953953,14.275247257219497,14.275247257219497
-1.3913913913913913,14.22734514187134,14.22734514187134
-1.3873873873873874,14.178344445911524,14.178344445911524
-1.3833833833833835,14.128257870474094,14.128257870474094
-1.3793793793793794,14.077098055395751,14.077098055395751
-1.3753753753753752,14.02487757933931,14.02487757933931
-1.3713713713713713,13.971608959917226,13.971608959917226
-1.3673673673673674,13.91730465381507,13.91730465381507
-1.3633633633633635,13.861977056915038,13.861977056915038
-1.3593593593593594,13.805638504419463,13.805638504419463
-1.3553553553553552,13.748301270974267,13.748301270974267
