x,y_true,y_noisy
-2.0,0.0,2.7987108731720043
-1.995995995995996,0.09529673785711701,1.9445641036826546
-1.991991991991992,0.18900371535576088,0.3082644551961091
-1.987987987987988,0.28113432052150156,-1.0127392348896462
-1.983983983983984,0.3717018799405434,1.7681485071677232
-1.97997997997998,0.4607196588832032,1.2476904297267024
-1.975975975975976,0.5482008614273877,2.3385873014828524
-1.971971971971972,0.6341586305821432,1.9045022339460822
-1.967967967967968,0.7186060484110781,2.8177114790497484
-1.9639639639639639,0.801556136155936,-0.2689142869651999
-1.95995995995996,0.8830218543600203,3.5178099856286718
-1.955955955955956,0.9630161029917499,1.3582153123765492
-1.951951951951952,1.0415517215681342,5.192073466818665
-1.947947947947948,1.1186414892782421,-0.2597341469008936
-1.9439439439439439,1.1942981251067355,4.666225731437234
-1.93993993993994,1.2685342879573476,1.6643558548826431
-1.935935935935936,1.3413625767763957,0.038526569547499
-1.931931931931932,1.4127955306762496,0.4450238625676065
-1.927927927927928,1.482845629058846,0.8421510126702058
-1.9239239239239239,1.5515252917391944,2.399857184543027
-1.91991991991992,1.6188468790688475,2.664517855139847
-1.915915915915916,1.6848226920594183,0.5374226841822602
-1.911911911911912,1.7494649725060691,1.7007557879841035
-1.907907907907908,1.8127859031109983,6.097326620334726
-1.9039039039039038,1.874797607606963,5.329883947808385
-1.8998998998999,1.9355121508807365,2.8081594902288005
-1.8958958958958958,1.9949415390966605,2.0709484954330613
-1.8918918918918919,2.053097719820056,2.293160373256579
-1.887887887887888,2.1099925821408183,3.3370285276016514
-1.8838838838838838,2.165637956796852,0.12005282640004067
-1.87987987987988,2.220045616297565,1.7052925414508746
-1.8758758758758758,2.273227275047396,-1.063940872707783
-1.8718718718718719,2.325194589469292,3.1236408346798505
-1.867867867867868,2.3759591581282136,3.6703510375336954
-1.8638638638638638,2.4255325218546187,1.4591595972558706
-1.85985985985986,2.4739261638679544,5.62189969044802
-1.8558558558558558,2.5211515099001955,0.06962018389551305
-1.8518518518518519,2.56721992831928,-0.3615298321003606
-1.8478478478478477,2.61214273025265,3.061046367372594
-1.8438438438438438,2.6559311697107315,4.750127774935041
-1.83983983983984,2.6985964437104286,6.0664518266261656
-1.8358358358358358,2.7401496923986306,1.8223811666607506
-1.8318318318318318,2.7806019991756843,4.937963666038275
-1.8278278278278277,2.819964390818935,2.7429474518175208
-1.8238238238238238,2.8582478376061626,2.5129932377245234
-1.8198198198198199,2.8954632534391394,4.662783128412484
-1.8158158158158157,2.931621495967078,4.236267252793917
-1.8118118118118118,2.9667333667101454,-0.18605094725835336
-1.8078078078078077,3.00080961118298,5.953890310634772
-1.8038038038038038,3.033860919018144,5.794043627313047
-1.7997997997997999,3.0658979240896613,1.8147725210706025
-1.7957957957957957,3.096931204636486,3.888538271511304
-1.7917917917917918,3.1269712833860206,4.115031655951499
-1.7877877877877877,3.156028627677582,3.677376159325396
-1.7837837837837838,3.1841136495859335,2.083503341895093
-1.7797797797797799,3.2112367060447546,1.8679899701686515
-1.7757757757757757,3.2374080989701595,3.186299956987269
-1.7717717717717718,3.262638075384161,5.60809611390289
-1.7677677677677677,3.2869368275381916,4.3741371367270565
-1.7637637637637638,3.3103144930366124,2.5690858288644005
